filename,class,is_atypical,is_augmented,augmentation_type,split
7413.png,Normal,False,False,,Testing
6607.png,Normal,False,False,,Testing
5670.png,Normal,False,False,,Testing
TUPAC16_8036.png,Normal,False,False,,Testing
11491.png,Normal,False,False,,Testing
6509.png,Normal,False,False,,Testing
10381.png,Normal,False,False,,Testing
3304.png,Normal,False,False,,Testing
11154.png,Normal,False,False,,Testing
5223.png,Normal,False,False,,Testing
10439.png,Normal,False,False,,Testing
5197.png,Normal,False,False,,Testing
5920.png,Normal,False,False,,Testing
9550.png,Normal,False,False,,Testing
5851.png,Normal,False,False,,Testing
10341.png,Normal,False,False,,Testing
7915.png,Normal,False,False,,Testing
TUPAC16_5832.png,Normal,False,False,,Testing
8770.png,Normal,False,False,,Testing
6443.png,Normal,False,False,,Testing
2547.png,Normal,False,False,,Testing
153.png,Normal,False,False,,Testing
4941.png,Normal,False,False,,Testing
3299.png,Normal,False,False,,Testing
2583.png,Normal,False,False,,Testing
8771.png,Normal,False,False,,Testing
8644.png,Normal,False,False,,Testing
7920.png,Normal,False,False,,Testing
2522.png,Normal,False,False,,Testing
2591.png,Normal,False,False,,Testing
5184.png,Normal,False,False,,Testing
10360.png,Normal,False,False,,Testing
10245.png,Normal,False,False,,Testing
11658.png,Normal,False,False,,Testing
10396.png,Normal,False,False,,Testing
10377.png,Normal,False,False,,Testing
10383.png,Normal,False,False,,Testing
3286.png,Normal,False,False,,Testing
5308.png,Normal,False,False,,Testing
2655.png,Normal,False,False,,Testing
2671.png,Normal,False,False,,Testing
10479.png,Normal,False,False,,Testing
5207.png,Normal,False,False,,Testing
8585.png,Normal,False,False,,Testing
10259.png,Normal,False,False,,Testing
3225.png,Normal,False,False,,Testing
5015.png,Normal,False,False,,Testing
1293.png,Normal,False,False,,Testing
1318.png,Normal,False,False,,Testing
7926.png,Normal,False,False,,Testing
5137.png,Normal,False,False,,Testing
9241.png,Normal,False,False,,Testing
5783.png,Normal,False,False,,Testing
1310.png,Normal,False,False,,Testing
11439.png,Normal,False,False,,Testing
6514.png,Normal,False,False,,Testing
TUPAC16_8152.png,Normal,False,False,,Testing
6144.png,Normal,False,False,,Testing
3491.png,Normal,False,False,,Testing
2854.png,Normal,False,False,,Testing
2579.png,Normal,False,False,,Testing
7027.png,Normal,False,False,,Testing
11461.png,Normal,False,False,,Testing
1627.png,Normal,False,False,,Testing
11010.png,Normal,False,False,,Testing
5891.png,Normal,False,False,,Testing
2894.png,Normal,False,False,,Testing
TUPAC16_3995.png,Normal,False,False,,Testing
11457.png,Normal,False,False,,Testing
10154.png,Normal,False,False,,Testing
4852.png,Normal,False,False,,Testing
7642.png,Normal,False,False,,Testing
TUPAC16_4948.png,Normal,False,False,,Testing
5160.png,Normal,False,False,,Testing
TUPAC16_5501.png,Normal,False,False,,Testing
9405.png,Normal,False,False,,Testing
10133.png,Normal,False,False,,Testing
2897.png,Normal,False,False,,Testing
2700.png,Normal,False,False,,Testing
4937.png,Normal,False,False,,Testing
9743.png,Normal,False,False,,Testing
8873.png,Normal,False,False,,Testing
2593.png,Normal,False,False,,Testing
2525.png,Normal,False,False,,Testing
8270.png,Normal,False,False,,Testing
10197.png,Normal,False,False,,Testing
1629.png,Normal,False,False,,Testing
11447.png,Normal,False,False,,Testing
11008.png,Normal,False,False,,Testing
2643.png,Normal,False,False,,Testing
5013.png,Normal,False,False,,Testing
5222.png,Normal,False,False,,Testing
5313.png,Normal,False,False,,Testing
576.png,Normal,False,False,,Testing
556.png,Normal,False,False,,Testing
4831.png,Normal,False,False,,Testing
6527.png,Normal,False,False,,Testing
2633.png,Normal,False,False,,Testing
6440.png,Normal,False,False,,Testing
10996.png,Normal,False,False,,Testing
8303.png,Normal,False,False,,Testing
TUPAC16_1393.png,Normal,False,False,,Testing
2640.png,Normal,False,False,,Testing
2873.png,Normal,False,False,,Testing
4889.png,Normal,False,False,,Testing
10425.png,Normal,False,False,,Testing
7438.png,Normal,False,False,,Testing
11050.png,Normal,False,False,,Testing
2562.png,Normal,False,False,,Testing
11033.png,Normal,False,False,,Testing
10404.png,Normal,False,False,,Testing
8744.png,Normal,False,False,,Testing
1307.png,Normal,False,False,,Testing
4806.png,Normal,False,False,,Testing
1357.png,Normal,False,False,,Testing
4870.png,Normal,False,False,,Testing
11162.png,Normal,False,False,,Testing
7447.png,Normal,False,False,,Testing
9742.png,Normal,False,False,,Testing
11477.png,Normal,False,False,,Testing
8704.png,Normal,False,False,,Testing
3536.png,Normal,False,False,,Testing
11518.png,Normal,False,False,,Testing
3516.png,Normal,False,False,,Testing
11018.png,Normal,False,False,,Testing
4720.png,Normal,False,False,,Testing
2698.png,Normal,False,False,,Testing
5241.png,Normal,False,False,,Testing
5672.png,Normal,False,False,,Testing
3507.png,Normal,False,False,,Testing
5218.png,Normal,False,False,,Testing
3549.png,Normal,False,False,,Testing
10450.png,Normal,False,False,,Testing
11641.png,Normal,False,False,,Testing
11549.png,Normal,False,False,,Testing
5258.png,Normal,False,False,,Testing
5909.png,Normal,False,False,,Testing
TUPAC16_14310.png,Normal,False,False,,Testing
4901.png,Normal,False,False,,Testing
10981.png,Normal,False,False,,Testing
2864.png,Normal,False,False,,Testing
2898.png,Normal,False,False,,Testing
10348.png,Normal,False,False,,Testing
6439.png,Normal,False,False,,Testing
8633.png,Normal,False,False,,Testing
TUPAC16_5444.png,Normal,False,False,,Testing
7136.png,Normal,False,False,,Testing
8274.png,Normal,False,False,,Testing
4903.png,Normal,False,False,,Testing
5680.png,Normal,False,False,,Testing
4880.png,Normal,False,False,,Testing
4712.png,Normal,False,False,,Testing
8723.png,Normal,False,False,,Testing
5025.png,Normal,False,False,,Testing
6330.png,Normal,False,False,,Testing
9531.png,Normal,False,False,,Testing
5035.png,Normal,False,False,,Testing
11468.png,Normal,False,False,,Testing
5145.png,Normal,False,False,,Testing
5879.png,Normal,False,False,,Testing
8709.png,Normal,False,False,,Testing
10211.png,Normal,False,False,,Testing
8284.png,Normal,False,False,,Testing
2549.png,Normal,False,False,,Testing
10399.png,Normal,False,False,,Testing
4873.png,Normal,False,False,,Testing
579.png,Normal,False,False,,Testing
11635.png,Normal,False,False,,Testing
2834.png,Normal,False,False,,Testing
11547.png,Normal,False,False,,Testing
TUPAC16_7555.png,Normal,False,False,,Testing
11111.png,Normal,False,False,,Testing
10336.png,Normal,False,False,,Testing
4687.png,Normal,False,False,,Testing
2679.png,Normal,False,False,,Testing
3234.png,Normal,False,False,,Testing
9729.png,Normal,False,False,,Testing
1369.png,Normal,False,False,,Testing
5130.png,Normal,False,False,,Testing
8650.png,Normal,False,False,,Testing
7545.png,Normal,False,False,,Testing
5310.png,Normal,False,False,,Testing
3277.png,Normal,False,False,,Testing
4743.png,Normal,False,False,,Testing
10141.png,Normal,False,False,,Testing
3488.png,Normal,False,False,,Testing
5337.png,Normal,False,False,,Testing
560.png,Normal,False,False,,Testing
10380.png,Normal,False,False,,Testing
2691.png,Normal,False,False,,Testing
8646.png,Normal,False,False,,Testing
10480.png,Normal,False,False,,Testing
2518.png,Normal,False,False,,Testing
TUPAC16_4993.png,Normal,False,False,,Testing
8736.png,Normal,False,False,,Testing
5586.png,Normal,False,False,,Testing
4777.png,Normal,False,False,,Testing
5216.png,Normal,False,False,,Testing
5040.png,Normal,False,False,,Testing
11110.png,Normal,False,False,,Testing
9750.png,Normal,False,False,,Testing
10987.png,Normal,False,False,,Testing
7991.png,Normal,False,False,,Testing
5212.png,Normal,False,False,,Testing
11070.png,Normal,False,False,,Testing
5930.png,Normal,False,False,,Testing
5132.png,Normal,False,False,,Testing
6868.png,Normal,False,False,,Testing
5255.png,Normal,False,False,,Testing
10155.png,Normal,False,False,,Testing
11479.png,Normal,False,False,,Testing
7990.png,Normal,False,False,,Testing
11105.png,Normal,False,False,,Testing
10206.png,Normal,False,False,,Testing
4765.png,Normal,False,False,,Testing
2626.png,Normal,False,False,,Testing
11014.png,Normal,False,False,,Testing
10222.png,Normal,False,False,,Testing
166.png,Normal,False,False,,Testing
11015.png,Normal,False,False,,Testing
3257.png,Normal,False,False,,Testing
4768.png,Normal,False,False,,Testing
11046.png,Normal,False,False,,Testing
3245.png,Normal,False,False,,Testing
10183.png,Normal,False,False,,Testing
5791.png,Normal,False,False,,Testing
10402.png,Normal,False,False,,Testing
TUPAC16_5623.png,Normal,False,False,,Testing
7138.png,Normal,False,False,,Testing
4761.png,Normal,False,False,,Testing
11398.png,Normal,False,False,,Testing
5256.png,Normal,False,False,,Testing
6328.png,Normal,False,False,,Testing
5857.png,Normal,False,False,,Testing
5020.png,Normal,False,False,,Testing
6880.png,Normal,False,False,,Testing
2697.png,Normal,False,False,,Testing
7417.png,Normal,False,False,,Testing
2660.png,Normal,False,False,,Testing
11121.png,Normal,False,False,,Testing
4843.png,Normal,False,False,,Testing
10465.png,Normal,False,False,,Testing
10145.png,Normal,False,False,,Testing
587.png,Normal,False,False,,Testing
1365.png,Normal,False,False,,Testing
3280.png,Normal,False,False,,Testing
11062.png,Normal,False,False,,Testing
2872.png,Normal,False,False,,Testing
7335.png,Normal,False,False,,Testing
9542.png,Normal,False,False,,Testing
7994.png,Normal,False,False,,Testing
3266.png,Normal,False,False,,Testing
11351.png,Normal,False,False,,Testing
2874.png,Normal,False,False,,Testing
10201.png,Normal,False,False,,Testing
5912.png,Normal,False,False,,Testing
7927.png,Normal,False,False,,Testing
8737.png,Normal,False,False,,Testing
5356.png,Normal,False,False,,Testing
10180.png,Normal,False,False,,Testing
TUPAC16_5581.png,Normal,False,False,,Testing
5661.png,Normal,False,False,,Testing
8323.png,Normal,False,False,,Testing
538.png,Normal,False,False,,Testing
6518.png,Normal,False,False,,Testing
9731.png,Normal,False,False,,Testing
7643.png,Normal,False,False,,Testing
10995.png,Normal,False,False,,Testing
10199.png,Normal,False,False,,Testing
6445.png,Normal,False,False,,Testing
5240.png,Normal,False,False,,Testing
5050.png,Normal,False,False,,Testing
11555.png,Normal,False,False,,Testing
11478.png,Normal,False,False,,Testing
5333.png,Normal,False,False,,Testing
2838.png,Normal,False,False,,Testing
TUPAC16_3572.png,Normal,False,False,,Testing
TUPAC16_5022.png,Normal,False,False,,Testing
11133.png,Normal,False,False,,Testing
5061.png,Normal,False,False,,Testing
8751.png,Normal,False,False,,Testing
5777.png,Normal,False,False,,Testing
4691.png,Normal,False,False,,Testing
11089.png,Normal,False,False,,Testing
5914.png,Normal,False,False,,Testing
9560.png,Normal,False,False,,Testing
11639.png,Normal,False,False,,Testing
10362.png,Normal,False,False,,Testing
7026.png,Normal,False,False,,Testing
11458.png,Normal,False,False,,Testing
2592.png,Normal,False,False,,Testing
5658.png,Normal,False,False,,Testing
10261.png,Normal,False,False,,Testing
11403.png,Normal,False,False,,Testing
3526.png,Normal,False,False,,Testing
8125.png,Normal,False,False,,Testing
10149.png,Normal,False,False,,Testing
7997.png,Normal,False,False,,Testing
10216.png,Normal,False,False,,Testing
10997.png,Normal,False,False,,Testing
5146.png,Normal,False,False,,Testing
6327.png,Normal,False,False,,Testing
542.png,Normal,False,False,,Testing
TUPAC16_5640.png,Normal,False,False,,Testing
6130.png,Normal,False,False,,Testing
6874.png,Normal,False,False,,Testing
11697.png,Normal,False,False,,Testing
5180.png,Normal,False,False,,Testing
9556.png,Normal,False,False,,Testing
3508.png,Normal,False,False,,Testing
4762.png,Normal,False,False,,Testing
5018.png,Normal,False,False,,Testing
5188.png,Normal,False,False,,Testing
9380.png,Normal,False,False,,Testing
2902.png,Normal,False,False,,Testing
6441.png,Normal,False,False,,Testing
2517.png,Normal,False,False,,Testing
4746.png,Normal,False,False,,Testing
6506.png,Normal,False,False,,Testing
7998.png,Normal,False,False,,Testing
4705.png,Normal,False,False,,Testing
10163.png,Normal,False,False,,Testing
5017.png,Normal,False,False,,Testing
5916.png,Normal,False,False,,Testing
9906.png,Normal,False,False,,Testing
11042.png,Normal,False,False,,Testing
6512.png,Normal,False,False,,Testing
6522.png,Normal,False,False,,Testing
5842.png,Normal,False,False,,Testing
11087.png,Normal,False,False,,Testing
TUPAC16_5487.png,Normal,False,False,,Testing
11161.png,Normal,False,False,,Testing
5678.png,Normal,False,False,,Testing
4883.png,Normal,False,False,,Testing
5174.png,Normal,False,False,,Testing
6515.png,Normal,False,False,,Testing
116.png,Normal,False,False,,Testing
5267.png,Normal,False,False,,Testing
11482.png,Normal,False,False,,Testing
3249.png,Normal,False,False,,Testing
11156.png,Normal,False,False,,Testing
4708.png,Normal,False,False,,Testing
1634.png,Normal,False,False,,Testing
157.png,Normal,False,False,,Testing
5209.png,Normal,False,False,,Testing
1630.png,Normal,False,False,,Testing
5928.png,Normal,False,False,,Testing
9514.png,Normal,False,False,,Testing
2559.png,Normal,False,False,,Testing
10249.png,Normal,False,False,,Testing
3256.png,Normal,False,False,,Testing
11165.png,Normal,False,False,,Testing
2883.png,Normal,False,False,,Testing
5779.png,Normal,False,False,,Testing
5149.png,Normal,False,False,,Testing
7443.png,Normal,False,False,,Testing
6311.png,Normal,False,False,,Testing
3253.png,Normal,False,False,,Testing
3212.png,Normal,False,False,,Testing
11452.png,Normal,False,False,,Testing
5786.png,Normal,False,False,,Testing
11081.png,Normal,False,False,,Testing
5780.png,Normal,False,False,,Testing
2585.png,Normal,False,False,,Testing
1628.png,Normal,False,False,,Testing
2556.png,Normal,False,False,,Testing
5022.png,Normal,False,False,,Testing
4820.png,Normal,False,False,,Testing
8581.png,Normal,False,False,,Testing
10433.png,Normal,False,False,,Testing
6128.png,Normal,False,False,,Testing
5858.png,Normal,False,False,,Testing
2523.png,Normal,False,False,,Testing
10428.png,Normal,False,False,,Testing
4726.png,Normal,False,False,,Testing
5317.png,Normal,False,False,,Testing
11053.png,Normal,False,False,,Testing
10126.png,Normal,False,False,,Testing
9913.png,Normal,False,False,,Testing
2561.png,Normal,False,False,,Testing
4769.png,Normal,False,False,,Testing
10403.png,Normal,False,False,,Testing
5860.png,Normal,False,False,,Testing
9562.png,Normal,False,False,,Testing
3215.png,Normal,False,False,,Testing
8705.png,Normal,False,False,,Testing
11123.png,Normal,False,False,,Testing
4681.png,Normal,False,False,,Testing
3505.png,Normal,False,False,,Testing
1281.png,Normal,False,False,,Testing
5315.png,Normal,False,False,,Testing
4943.png,Normal,False,False,,Testing
5192.png,Normal,False,False,,Testing
3542.png,Normal,False,False,,Testing
2678.png,Normal,False,False,,Testing
2513.png,Normal,False,False,,Testing
6884.png,Normal,False,False,,Testing
7327.png,Normal,False,False,,Testing
2614.png,Normal,False,False,,Testing
9383.png,Normal,False,False,,Testing
TUPAC16_4001.png,Normal,False,False,,Testing
4766.png,Normal,False,False,,Testing
7341.png,Normal,False,False,,Testing
5051.png,Normal,False,False,,Testing
8301.png,Normal,False,False,,Testing
9388.png,Normal,False,False,,Testing
TUPAC16_3513.png,Normal,False,False,,Testing
11128.png,Normal,False,False,,Testing
4823.png,Normal,False,False,,Testing
6313.png,Normal,False,False,,Testing
10198.png,Normal,False,False,,Testing
4879.png,Normal,False,False,,Testing
5296.png,Normal,False,False,,Testing
2611.png,Normal,False,False,,Testing
10379.png,Normal,False,False,,Testing
11023.png,Normal,False,False,,Testing
5150.png,Normal,False,False,,Testing
10224.png,Normal,False,False,,Testing
5329.png,Normal,False,False,,Testing
10170.png,Normal,False,False,,Testing
582.png,Normal,False,False,,Testing
3252.png,Normal,False,False,,Testing
3255.png,Normal,False,False,,Testing
6127.png,Normal,False,False,,Testing
5165.png,Normal,False,False,,Testing
4704.png,Normal,False,False,,Testing
3524.png,Normal,False,False,,Testing
11135.png,Normal,False,False,,Testing
5189.png,Normal,False,False,,Testing
TUPAC16_5499.png,Normal,False,False,,Testing
6674.png,Normal,False,False,,Testing
2860.png,Normal,False,False,,Testing
TUPAC16_3451.png,Normal,False,False,,Testing
3279.png,Normal,False,False,,Testing
5253.png,Normal,False,False,,Testing
